"categorie","mois","v_reg","c_reg","ca"
"electronics","Avril","RS","BA","241.25"
"electronics","Avril","RS","DF","203.6899871826172"
"electronics","Avril","RS","PA","342.3000030517578"
"electronics","Avril","RS","RS","92.12999725341797"
"electronics","Avril","RS","SC","1246.8200225830078"
"electronics","Avril","RS","SP","98.13999938964844"
"electronics","Avril","SP","AL","32.38999938964844"
"electronics","Avril","SP","AM","40.849998474121094"
"electronics","Avril","SP","BA","193.85999488830566"
"electronics","Avril","SP","CE","849.1399993896484"
"electronics","Avril","SP","DF","128.4799976348877"
"electronics","Avril","SP","ES","346.16999435424805"
"electronics","Avril","SP","GO","33.22999954223633"
"electronics","Avril","SP","MA","31.850000381469727"
"electronics","Avril","SP","MG","769.420000076294"
"electronics","Avril","SP","MS","60.10999870300293"
"electronics","Avril","SP","PA","1025.7199821472168"
"electronics","Avril","SP","PB","68.8499984741211"
"electronics","Avril","SP","PE","404.5300064086914"
"electronics","Avril","SP","PI","315.9499969482422"
"electronics","Avril","SP","PR","678.5699996948242"
"electronics","Avril","SP","RJ","2165.130018234253"
"electronics","Avril","SP","RN","73"
"electronics","Avril","SP","RR","41.05999755859375"
"electronics","Avril","SP","RS","601.9700012207031"
"electronics","Avril","SP","SC","533.3200016021729"
"electronics","Avril","SP","SE","36.5"
"electronics","Avril","SP","SP","4367.709972381592"
"electronics","Decembre","DF","BA","127.55998992919922"
"electronics","Decembre","DF","DF","24.700000762939453"
"electronics","Decembre","DF","PE","35.040000915527344"
"electronics","Decembre","DF","PR","42.519996643066406"
"electronics","Decembre","DF","RJ","35.68000030517578"
"electronics","Decembre","DF","SP","40.68000030517578"
"electronics","Decembre","MG","AC","316.19000244140625"
"electronics","Decembre","MG","PR","44.69000244140625"
"electronics","Decembre","PR","BA","114.10000610351562"
"electronics","Decembre","PR","DF","89.05999755859375"
"electronics","Decembre","PR","GO","106.10000610351562"
"electronics","Decembre","PR","MG","351.90002250671387"
"electronics","Decembre","PR","PA","143.32000732421875"
"electronics","Decembre","PR","PR","68.33999633789062"
"electronics","Decembre","PR","RJ","495.8700256347656"
"electronics","Decembre","PR","RS","144"
"electronics","Decembre","PR","SC","111"
"electronics","Decembre","PR","SP","875.3699760437012"
"electronics","Decembre","RJ","SP","658.219970703125"
"electronics","Decembre","RS","DF","201.989990234375"
"electronics","Decembre","RS","SC","25.100000381469727"
"electronics","Decembre","SC","PR","45"
"electronics","Decembre","SC","SP","196.00999450683594"
"electronics","Decembre","SP","AL","33.45000076293945"
"electronics","Decembre","SP","BA","184.24000358581543"
"electronics","Decembre","SP","CE","71.15999984741211"
"electronics","Decembre","SP","DF","81.9000015258789"
"electronics","Decembre","SP","ES","52.10000038146973"
"electronics","Decembre","SP","GO","27.75"
"electronics","Decembre","SP","MG","909.2099895477295"
"electronics","Decembre","SP","MT","40.4900016784668"
"electronics","Decembre","SP","PA","39.279998779296875"
"electronics","Decembre","SP","PE","109.91999816894531"
"electronics","Decembre","SP","PI","103.50000381469727"
"electronics","Decembre","SP","PR","258.2200050354004"
"electronics","Decembre","SP","RJ","2341.4299964904785"
"electronics","Decembre","SP","RN","159.88999938964844"
"electronics","Decembre","SP","RS","923.5600204467773"
"electronics","Decembre","SP","SC","306.37998962402344"
"electronics","Decembre","SP","SE","86.0999984741211"
"electronics","Decembre","SP","SP","2111.999984741211"
"electronics","Fevrier","DF","BA","37.519996643066406"
"electronics","Fevrier","DF","DF","61"
"electronics","Fevrier","DF","ES","37.519996643066406"
"electronics","Fevrier","DF","GO","37.369998931884766"
"electronics","Fevrier","DF","MT","184.4000015258789"
"electronics","Fevrier","DF","PR","44.519996643066406"
"electronics","Fevrier","DF","RJ","142.20999908447266"
"electronics","Fevrier","DF","SP","122.04999923706055"
"electronics","Fevrier","MG","MS","76.06999969482422"
"electronics","Fevrier","MG","MT","75.58000183105469"
"electronics","Fevrier","MG","RJ","89.55999755859375"
"electronics","Fevrier","PR","AL","61.279998779296875"
"electronics","Fevrier","PR","BA","233.20001220703125"
"electronics","Fevrier","PR","CE","61.279998779296875"
"electronics","Fevrier","PR","DF","51.529998779296875"
"electronics","Fevrier","PR","GO","54.05000305175781"
"electronics","Fevrier","PR","MG","254.43001556396484"
"electronics","Fevrier","PR","MS","42.69000244140625"
"electronics","Fevrier","PR","MT","45.529998779296875"
"electronics","Fevrier","PR","PI","124.55999755859375"
"electronics","Fevrier","PR","PR","287.41998291015625"
"electronics","Fevrier","PR","RJ","564.4200286865234"
"electronics","Fevrier","PR","RN","62.279998779296875"
"electronics","Fevrier","PR","RO","62.279998779296875"
"electronics","Fevrier","PR","RS","363.3500061035156"
"electronics","Fevrier","PR","SC","137"
"electronics","Fevrier","PR","SP","428.4599838256836"
"electronics","Fevrier","RJ","MG","689.4299926757812"
"electronics","Fevrier","RJ","SP","678.3599853515625"
"electronics","Fevrier","RS","MA","114"
"electronics","Fevrier","RS","RS","91.26000213623047"
"electronics","Fevrier","RS","SP","195.9399871826172"
"electronics","Fevrier","SC","MG","86.83000183105469"
"electronics","Fevrier","SC","RJ","85.91999816894531"
"electronics","Fevrier","SP","AC","39.029998779296875"
"electronics","Fevrier","SP","AL","134.00000381469727"
"electronics","Fevrier","SP","BA","466.8099899291992"
"electronics","Fevrier","SP","CE","217.90999794006348"
"electronics","Fevrier","SP","DF","80.85000228881836"
"electronics","Fevrier","SP","ES","183.5"
"electronics","Fevrier","SP","GO","313.25"
"electronics","Fevrier","SP","MA","239.44000244140625"
"electronics","Fevrier","SP","MG","2384.8200149536133"
"electronics","Fevrier","SP","MS","153.6699981689453"
"electronics","Fevrier","SP","MT","86.82000160217285"
"electronics","Fevrier","SP","PA","30.93000030517578"
"electronics","Fevrier","SP","PB","47.80000305175781"
"electronics","Fevrier","SP","PE","272.53000259399414"
"electronics","Fevrier","SP","PI","83.95000457763672"
"electronics","Fevrier","SP","PR","858.9299983978271"
"electronics","Fevrier","SP","RJ","4760.810024261475"
"electronics","Fevrier","SP","RN","53.04999923706055"
"electronics","Fevrier","SP","RS","349.5599937438965"
"electronics","Fevrier","SP","SC","507.7400074005127"
"electronics","Fevrier","SP","SE","296.4800033569336"
"electronics","Fevrier","SP","SP","4630.720010757446"
"electronics","Janvier","DF","MG","154.33999633789062"
"electronics","Janvier","DF","RJ","94.7400016784668"
"electronics","Janvier","DF","SP","110.04000091552734"
"electronics","Janvier","MG","MG","64.22999572753906"
"electronics","Janvier","MG","SP","69.61000061035156"
"electronics","Janvier","PR","BA","154.00000762939453"
"electronics","Janvier","PR","DF","90.05999755859375"
"electronics","Janvier","PR","ES","89.05999755859375"
"electronics","Janvier","PR","MG","181.45001220703125"
"electronics","Janvier","PR","MS","73.3800048828125"
"electronics","Janvier","PR","MT","45.529998779296875"
"electronics","Janvier","PR","PB","61.279998779296875"
"electronics","Janvier","PR","PI","61.279998779296875"
"electronics","Janvier","PR","PR","361.48998641967773"
"electronics","Janvier","PR","RJ","650.7300415039062"
"electronics","Janvier","PR","RN","62.279998779296875"
"electronics","Janvier","PR","RS","356.6999969482422"
"electronics","Janvier","PR","SC","171.8400001525879"
"electronics","Janvier","PR","SP","989.6199607849121"
"electronics","Janvier","RJ","PB","1898.27001953125"
"electronics","Janvier","RS","RS","93.27999877929688"
"electronics","Janvier","SC","RJ","197.82000732421875"
"electronics","Janvier","SP","AL","43.04999923706055"
"electronics","Janvier","SP","AP","34.79999923706055"
"electronics","Janvier","SP","BA","1126.8600006103516"
"electronics","Janvier","SP","CE","395.6699924468994"
"electronics","Janvier","SP","DF","331.5599937438965"
"electronics","Janvier","SP","ES","891.1999893188477"
"electronics","Janvier","SP","GO","146.0999984741211"
"electronics","Janvier","SP","MA","34.79999923706055"
"electronics","Janvier","SP","MG","2009.8900127410889"
"electronics","Janvier","SP","MS","164.1699981689453"
"electronics","Janvier","SP","MT","37.689998626708984"
"electronics","Janvier","SP","PA","906.8799819946289"
"electronics","Janvier","SP","PE","183.33999824523926"
"electronics","Janvier","SP","PI","34.79999923706055"
"electronics","Janvier","SP","PR","744.7499923706055"
"electronics","Janvier","SP","RJ","2733.350004196167"
"electronics","Janvier","SP","RN","48.75"
"electronics","Janvier","SP","RO","47.80000305175781"
"electronics","Janvier","SP","RS","698.7200088500977"
"electronics","Janvier","SP","SC","466.1700038909912"
"electronics","Janvier","SP","SE","249.6699981689453"
"electronics","Janvier","SP","SP","5187.879972457886"
"electronics","Juillet","DF","BA","44.97999954223633"
"electronics","Juillet","DF","CE","65.73999786376953"
"electronics","Juillet","DF","DF","76.63999938964844"
"electronics","Juillet","DF","PR","79.22000122070312"
"electronics","Juillet","DF","RJ","35.849998474121094"
"electronics","Juillet","DF","SP","79.9699935913086"
"electronics","Juillet","MG","DF","58.30000305175781"
"electronics","Juillet","PR","AL","61.279998779296875"
"electronics","Juillet","PR","BA","387.66998291015625"
"electronics","Juillet","PR","MG","220.100004196167"
"electronics","Juillet","PR","PA","59.279998779296875"
"electronics","Juillet","PR","PR","357.5999927520752"
"electronics","Juillet","PR","RJ","199.45000457763672"
"electronics","Juillet","PR","RO","116.55999755859375"
"electronics","Juillet","PR","RS","238.8000030517578"
"electronics","Juillet","PR","SC","131.1699981689453"
"electronics","Juillet","PR","SP","644.6899852752686"
"electronics","Juillet","RJ","MG","131.95000457763672"
"electronics","Juillet","RJ","PR","117.79000091552734"
"electronics","Juillet","RJ","RJ","142.66000366210938"
"electronics","Juillet","RJ","SP","323.90999603271484"
"electronics","Juillet","RS","ES","355.2699966430664"
"electronics","Juillet","RS","MS","219.1999969482422"
"electronics","Juillet","RS","PB","219.5699920654297"
"electronics","Juillet","RS","PR","145.9099884033203"
"electronics","Juillet","RS","RS","961.27001953125"
"electronics","Juillet","RS","SP","939.5499687194824"
"electronics","Juillet","SC","SP","668.3600006103516"
"electronics","Juillet","SP","BA","456.44998931884766"
"electronics","Juillet","SP","CE","648.2500228881836"
"electronics","Juillet","SP","ES","653.1500015258789"
"electronics","Juillet","SP","GO","25.1299991607666"
"electronics","Juillet","SP","MA","125.42999267578125"
"electronics","Juillet","SP","MG","2128.4399814605713"
"electronics","Juillet","SP","PA","187.99000549316406"
"electronics","Juillet","SP","PB","100.77000427246094"
"electronics","Juillet","SP","PE","444.74999237060547"
"electronics","Juillet","SP","PI","44.87000274658203"
"electronics","Juillet","SP","PR","593.9799938201904"
"electronics","Juillet","SP","RJ","3669.6600036621094"
"electronics","Juillet","SP","RO","186.3699951171875"
"electronics","Juillet","SP","RS","771.2599945068359"
"electronics","Juillet","SP","SC","434.3199996948242"
"electronics","Juillet","SP","SE","173.63999938964844"
"electronics","Juillet","SP","SP","3885.499988555908"
"electronics","Juillet","SP","TO","59.060001373291016"
"electronics","Juin","DF","DF","21.399999618530273"
"electronics","Juin","DF","ES","37.83000183105469"
"electronics","Juin","DF","MG","133.1999969482422"
"electronics","Juin","DF","MS","73.91999816894531"
"electronics","Juin","DF","PE","44.76000213623047"
"electronics","Juin","DF","PR","40.94999694824219"
"electronics","Juin","DF","RJ","31.950000762939453"
"electronics","Juin","DF","SP","102.8599967956543"
"electronics","Juin","MG","DF","46.279998779296875"
"electronics","Juin","MG","ES","257.1099853515625"
"electronics","Juin","MG","RJ","73.66000366210938"
"electronics","Juin","PR","DF","109.22000122070312"
"electronics","Juin","PR","ES","38.529998779296875"
"electronics","Juin","PR","MG","140.07000732421875"
"electronics","Juin","PR","MS","40.959999084472656"
"electronics","Juin","PR","PR","343.4099941253662"
"electronics","Juin","PR","RJ","596.9599952697754"
"electronics","Juin","PR","RN","79.30999755859375"
"electronics","Juin","PR","SC","30"
"electronics","Juin","PR","SP","938.3899955749512"
"electronics","Juin","RJ","AL","51.060001373291016"
"electronics","Juin","RJ","RS","247.57000350952148"
"electronics","Juin","RS","RS","91.26000213623047"
"electronics","Juin","RS","SP","332.2799987792969"
"electronics","Juin","SC","PR","45"
"electronics","Juin","SC","RJ","177.67999267578125"
"electronics","Juin","SP","BA","581.3999862670898"
"electronics","Juin","SP","CE","344.72000885009766"
"electronics","Juin","SP","DF","362.75000762939453"
"electronics","Juin","SP","ES","441.7000045776367"
"electronics","Juin","SP","GO","204.61999893188477"
"electronics","Juin","SP","MG","1582.720012664795"
"electronics","Juin","SP","MS","417.2899932861328"
"electronics","Juin","SP","MT","108.10000610351562"
"electronics","Juin","SP","PA","227.06000518798828"
"electronics","Juin","SP","PE","143.86000061035156"
"electronics","Juin","SP","PI","325.99998474121094"
"electronics","Juin","SP","PR","319.61999893188477"
"electronics","Juin","SP","RJ","1104.25998878479"
"electronics","Juin","SP","RS","460.5999946594238"
"electronics","Juin","SP","SC","422.63999938964844"
"electronics","Juin","SP","SE","623.7000122070312"
"electronics","Juin","SP","SP","4116.359992980957"
"electronics","Mai","BA","BA","42.709999084472656"
"electronics","Mai","DF","GO","42.79999923706055"
"electronics","Mai","DF","MG","38.119998931884766"
"electronics","Mai","DF","RJ","60.23000144958496"
"electronics","Mai","DF","SP","110.84999465942383"
"electronics","Mai","DF","TO","38.119998931884766"
"electronics","Mai","MG","MG","247.75"
"electronics","Mai","MG","SP","623.9999923706055"
"electronics","Mai","PR","BA","153.1300048828125"
"electronics","Mai","PR","ES","268.2900085449219"
"electronics","Mai","PR","MG","143.0300006866455"
"electronics","Mai","PR","MT","56.94000244140625"
"electronics","Mai","PR","PE","67.3499984741211"
"electronics","Mai","PR","PI","147.65999603271484"
"electronics","Mai","PR","PR","86.51999855041504"
"electronics","Mai","PR","RJ","153.5699977874756"
"electronics","Mai","PR","RS","137.91999435424805"
"electronics","Mai","PR","SC","140.3899917602539"
"electronics","Mai","PR","SP","684.5899868011475"
"electronics","Mai","RJ","DF","39.72999954223633"
"electronics","Mai","RS","PI","535.9299926757812"
"electronics","Mai","RS","RJ","112.37999725341797"
"electronics","Mai","RS","RS","182.52000427246094"
"electronics","Mai","RS","SP","357.9599914550781"
"electronics","Mai","SC","BA","50.69999694824219"
"electronics","Mai","SC","MG","311.6000061035156"
"electronics","Mai","SC","PR","45.72999954223633"
"electronics","Mai","SC","RJ","268.78997802734375"
"electronics","Mai","SC","SC","36.31999969482422"
"electronics","Mai","SP","AC","70.37999725341797"
"electronics","Mai","SP","AL","36.04999923706055"
"electronics","Mai","SP","AP","425.239990234375"
"electronics","Mai","SP","BA","1430.0499687194824"
"electronics","Mai","SP","DF","300.5400085449219"
"electronics","Mai","SP","ES","615.1799945831299"
"electronics","Mai","SP","GO","79.45000076293945"
"electronics","Mai","SP","MA","64.5"
"electronics","Mai","SP","MG","2534.519973754883"
"electronics","Mai","SP","MS","62.10000038146973"
"electronics","Mai","SP","MT","35.709999084472656"
"electronics","Mai","SP","PA","185.0500030517578"
"electronics","Mai","SP","PB","37.84000015258789"
"electronics","Mai","SP","PE","545.4200057983398"
"electronics","Mai","SP","PI","66.8499984741211"
"electronics","Mai","SP","PR","1123.739990234375"
"electronics","Mai","SP","RJ","2950.820011138916"
"electronics","Mai","SP","RN","37.45000076293945"
"electronics","Mai","SP","RS","693.7699890136719"
"electronics","Mai","SP","SC","3156.910011291504"
"electronics","Mai","SP","SE","70.79000091552734"
"electronics","Mai","SP","SP","9108.079774856567"
"electronics","Mars","DF","DF","22.600000381469727"
"electronics","Mars","DF","ES","73.65999984741211"
"electronics","Mars","DF","MG","163.60000228881836"
"electronics","Mars","DF","PI","36.93000030517578"
"electronics","Mars","DF","RJ","36.95000076293945"
"electronics","Mars","DF","SP","151.59999084472656"
"electronics","Mars","MG","PR","256.3699951171875"
"electronics","Mars","PR","ES","54.349998474121094"
"electronics","Mars","PR","MG","115.95999908447266"
"electronics","Mars","PR","PR","163.6599941253662"
"electronics","Mars","PR","RJ","872.2600021362305"
"electronics","Mars","PR","RN","62.279998779296875"
"electronics","Mars","PR","RO","54.73999786376953"
